Model,Run,File,Class,MethodName,Signature,Has_UC_Annotation,UC_References,UC_Action
ChatGPT-4o,7,ChatGPT-4o_run7.json,CollectionRequest,markCollected,+ markCollected (),True,8,
ChatGPT-4o,7,ChatGPT-4o_run7.json,CollectionRequest,scheduleCollection,"+ scheduleCollection (by : ServiceProvider, timeslot : TimeRange)",True,8,
ChatGPT-4o,7,ChatGPT-4o_run7.json,Product,createListing,"+ createListing (name : String, description : String, category : ProductCategory, inventory : Integer) : ValidationResult",True,5,
ChatGPT-4o,7,ChatGPT-4o_run7.json,Product,updateListing,"+ updateListing (name : String, description : String, category : ProductCategory, inventory : Integer) : ValidationResult",True,13,
ChatGPT-4o,7,ChatGPT-4o_run7.json,RoleManager,assignRole,"+ assignRole (profile : UserProfile, newRole : UserRole) : ValidationResult",True,21,
ChatGPT-4o,7,ChatGPT-4o_run7.json,SearchFilter,filter,+ filter (products : Product[]) : Product[],True,14,
ChatGPT-4o,7,ChatGPT-4o_run7.json,ServiceRequest,cancel,"+ cancel (by : UserProfile, cancelDate : Date)",True,12,
ChatGPT-4o,7,ChatGPT-4o_run7.json,ServiceRequest,isCancellable,+ isCancellable () : Boolean,True,12,
ChatGPT-4o,7,ChatGPT-4o_run7.json,TransportRequest,markCompleted,+ markCompleted (),True,9,
ChatGPT-4o,7,ChatGPT-4o_run7.json,TransportRequest,scheduleTransport,"+ scheduleTransport (by : ServiceProvider, timeslot : TimeRange, route : RoutePlan)",True,9,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserAccount,activateAccount,+ activateAccount (),True,1,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserAccount,deactivate,+ deactivate (reason : String),True,15,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserAccount,lockAccount,+ lockAccount (),True,2,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserAccount,logout,+ logout (),True,16,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserAccount,recordLogin,+ recordLogin (),True,2,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserAccount,register,"+ register (email : String, password : String, profile : UserProfile) : ValidationResult",True,1,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserCredentials,incrementFailedLogin,+ incrementFailedLogin (),True,2,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserCredentials,isResetTokenValid,+ isResetTokenValid (token : String) : Boolean,True,3,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserCredentials,resetFailedLoginAttempts,+ resetFailedLoginAttempts (),True,2,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserCredentials,resetPassword,+ resetPassword (newPassword : String),True,3,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserCredentials,setResetToken,"+ setResetToken (token : String, expiry : Date)",True,3,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserCredentials,validateCredentials,+ validateCredentials (inputPassword : String) : Boolean,True,2,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserProfile,markEmailVerified,+ markEmailVerified (date : Date),True,1,
ChatGPT-4o,7,ChatGPT-4o_run7.json,UserProfile,updateProfile,"+ updateProfile (name : String, phone : String, address : Address) : ValidationResult",True,4,
ChatGPT-4o,7,ChatGPT-4o_run7.json,WasteJourney,track,+ track (trackingCode : String) : WasteJourney,True,10,
ChatGPT-4o,8,ChatGPT-4o_run8.json,CollectionPoint,updateDetails,+ updateDetails (validData : Boolean),True,20,
ChatGPT-4o,8,ChatGPT-4o_run8.json,Product,editListing,+ editListing (validData : Boolean),True,13,
ChatGPT-4o,8,ChatGPT-4o_run8.json,Product,submitListing,+ submitListing (),True,5,
ChatGPT-4o,8,ChatGPT-4o_run8.json,RoleManager,assignRole,"+ assignRole (user : UserProfile, newRole : UserRole)",True,21,
ChatGPT-4o,8,ChatGPT-4o_run8.json,SearchFilter,filter,+ filter (products : Product[]) : Product[],True,14,
ChatGPT-4o,8,ChatGPT-4o_run8.json,ServiceProvider,updateProviderProfile,+ updateProviderProfile (validData : Boolean),True,19,
ChatGPT-4o,8,ChatGPT-4o_run8.json,ServiceRequest,cancel,+ cancel (byUser : UserProfile),True,12,
ChatGPT-4o,8,ChatGPT-4o_run8.json,ServiceRequest,markCompleted,+ markCompleted (),False,,
ChatGPT-4o,8,ChatGPT-4o_run8.json,ServiceRequest,schedule,"+ schedule (serviceProvider : ServiceProvider, time : TimeRange)",False,,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserAccount,activateEmail,+ activateEmail (),True,1,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserAccount,deactivate,+ deactivate (reason : String),True,15,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserAccount,lockAccount,+ lockAccount (),True,2,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserAccount,register,+ register (validData : Boolean),True,1,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserCredentials,generateResetToken,+ generateResetToken () : String,True,3,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserCredentials,resetPassword,+ resetPassword (newPassword : String),True,3,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserCredentials,validateCredentials,+ validateCredentials (inputPassword : String) : Boolean,True,2,
ChatGPT-4o,8,ChatGPT-4o_run8.json,UserProfile,updateProfileInfo,+ updateProfileInfo (validData : Boolean),True,4,
ChatGPT-4o,8,ChatGPT-4o_run8.json,WasteJourney,updateStatus,"+ updateStatus (newStatus : TrackingStatus, location : Address)",True,10,
ChatGPT-4o,9,ChatGPT-4o_run9.json,CollectionPoint,updateLocationDetails,+ updateLocationDetails (info : CollectionPoint) : ValidationResult,True,20,
ChatGPT-4o,9,ChatGPT-4o_run9.json,CollectionRequest,acceptCollection,"+ acceptCollection (provider : ServiceProvider, scheduled : TimeRange)",True,8,
ChatGPT-4o,9,ChatGPT-4o_run9.json,CollectionRequest,markAsCollected,+ markAsCollected (),True,8,
ChatGPT-4o,9,ChatGPT-4o_run9.json,NotificationService,notifyAccountDeactivation,+ notifyAccountDeactivation (user : UserProfile),True,15,
ChatGPT-4o,9,ChatGPT-4o_run9.json,NotificationService,notifyRequestAccepted,+ notifyRequestAccepted (user : UserProfile),False,,
ChatGPT-4o,9,ChatGPT-4o_run9.json,NotificationService,sendPasswordResetLink,+ sendPasswordResetLink (user : UserProfile),True,3,
ChatGPT-4o,9,ChatGPT-4o_run9.json,NotificationService,sendRegistrationConfirmation,+ sendRegistrationConfirmation (user : UserProfile),True,1,
ChatGPT-4o,9,ChatGPT-4o_run9.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (user : UserProfile),True,1,
ChatGPT-4o,9,ChatGPT-4o_run9.json,Product,publishListing,+ publishListing () : ValidationResult,True,5,
ChatGPT-4o,9,ChatGPT-4o_run9.json,Product,updateListing,+ updateListing (updated : Product) : ValidationResult,True,13,
ChatGPT-4o,9,ChatGPT-4o_run9.json,RoleManager,assignRole,"+ assignRole (user : UserAccount, role : UserRole) : ValidationResult",True,21,
ChatGPT-4o,9,ChatGPT-4o_run9.json,SearchFilter,apply,+ apply () : Product[],True,14,
ChatGPT-4o,9,ChatGPT-4o_run9.json,ServiceRequest,cancelRequest,+ cancelRequest (by : UserProfile),True,12,
ChatGPT-4o,9,ChatGPT-4o_run9.json,ServiceRequest,submitRequest,+ submitRequest () : ValidationResult,True,6,
ChatGPT-4o,9,ChatGPT-4o_run9.json,ServiceRequest,viewStatus,+ viewStatus () : RequestStatus,True,11,
ChatGPT-4o,9,ChatGPT-4o_run9.json,TransportRequest,acceptTransport,"+ acceptTransport (provider : ServiceProvider, scheduled : TimeRange, routePlan : RoutePlan)",True,9,
ChatGPT-4o,9,ChatGPT-4o_run9.json,TransportRequest,markAsCompleted,+ markAsCompleted (),True,9,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserAccount,activateAccount,+ activateAccount (),True,1,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserAccount,deactivate,+ deactivate (reason : String),True,15,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserAccount,lockAccount,+ lockAccount (),True,2,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserAccount,recordLoginTimestamp,+ recordLoginTimestamp (),True,2,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserAccount,registerNewAccount,"+ registerNewAccount (info : UserProfile, credentials : UserCredentials) : ValidationResult",True,1,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserAccount,unlockAccount,+ unlockAccount (),False,,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserCredentials,incrementFailedLoginAttempts,+ incrementFailedLoginAttempts (),True,2,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserCredentials,initiatePasswordReset,+ initiatePasswordReset (),True,3,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserCredentials,resetFailedAttempts,+ resetFailedAttempts (),True,2,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserCredentials,resetPassword,"+ resetPassword (token : String, newPassword : String) : ValidationResult",True,3,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserCredentials,validateCredentials,"+ validateCredentials (email : String, password : String) : ValidationResult",True,2,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserProfile,updateProfile,+ updateProfile (info : UserProfile) : ValidationResult,True,4,
ChatGPT-4o,9,ChatGPT-4o_run9.json,UserProfile,verifyEmail,+ verifyEmail (),True,1,
ChatGPT-4o,9,ChatGPT-4o_run9.json,WasteJourney,trackStatus,+ trackStatus (code : String) : TrackingStatus,True,10,
ChatGPT-4o,9,ChatGPT-4o_run9.json,WasteJourney,updateCurrentLocation,+ updateCurrentLocation (location : Address),False,,
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionPoint,getDetails,+ getDetails () : CollectionPoint,True,22,get point details
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionPoint,listByCriteria,+ listByCriteria (filter : SearchFilter) : CollectionPoint[],True,22,list points matching criteria
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionPoint,saveUpdates,+ saveUpdates (updated : CollectionPoint),True,20,save point updates
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionPoint,validateLocationData,+ validateLocationData () : ValidationResult,True,20,validate address & hours
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionRequest,accept,"+ accept (provider : ServiceProvider, slot : TimeRange)",True,8,provider accepts request
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionRequest,create,"+ create (requester : UserProfile, loc : Address, vehicle : VehicleType, qty : Integer, cat : ProductCategory[], slots : TimeRange[]) : CollectionRequest",True,6,create collection request
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionRequest,dispatch,+ dispatch (),True,8,mark request In-Progress
ChatGPT-o3,1,ChatGPT-o3_run1.json,CollectionRequest,markCollected,+ markCollected (),True,8,mark request as Collected
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queueAccountDeactivation,+ queueAccountDeactivation (user : UserProfile),True,15,notify account deactivation
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queueDispatchAlert,"+ queueDispatchAlert (provider : ServiceProvider, req : ServiceRequest)",True,8,alert dispatch
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queuePasswordReset,+ queuePasswordReset (user : UserProfile),True,3,send password-reset email
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queuePasswordResetConfirm,+ queuePasswordResetConfirm (user : UserProfile),True,3,send reset confirmation
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queueRegistrationSuccess,+ queueRegistrationSuccess (user : UserProfile),True,1,send registration success notice
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queueRequestAccepted,"+ queueRequestAccepted (user : UserProfile, req : ServiceRequest)",True,8,notify request acceptance
ChatGPT-o3,1,ChatGPT-o3_run1.json,NotificationService,queueVerificationEmail,+ queueVerificationEmail (user : UserProfile),True,1,send verification email
ChatGPT-o3,1,ChatGPT-o3_run1.json,Product,applyUpdate,+ applyUpdate (updated : Product),True,13,save listing updates
ChatGPT-o3,1,ChatGPT-o3_run1.json,Product,publish,+ publish (),True,5,publish product listing
ChatGPT-o3,1,ChatGPT-o3_run1.json,Product,validateListing,+ validateListing () : ValidationResult,True,5,validate listing before publish
ChatGPT-o3,1,ChatGPT-o3_run1.json,Product,validateUpdate,+ validateUpdate () : ValidationResult,True,13,validate listing updates
ChatGPT-o3,1,ChatGPT-o3_run1.json,RoleManager,grantAccess,+ grantAccess (account : UserAccount),True,2,grant access based on role
ChatGPT-o3,1,ChatGPT-o3_run1.json,RoleManager,updateRole,"+ updateRole (user : UserAccount, newRole : UserRole)",True,21,update user role
ChatGPT-o3,1,ChatGPT-o3_run1.json,RoleManager,validateRoleTransition,"+ validateRoleTransition (user : UserAccount, newRole : UserRole) : ValidationResult",True,21,validate role change
ChatGPT-o3,1,ChatGPT-o3_run1.json,SearchFilter,filter,+ filter (products : Product[]) : Product[],True,14,filter products by criteria
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,acceptCollectionRequest,"+ acceptCollectionRequest (req : CollectionRequest, slot : TimeRange)",True,8,accept collection request
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,acceptTransportRequest,"+ acceptTransportRequest (req : TransportRequest, slot : TimeRange)",True,9,accept transport request
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,approve,+ approve (),True,18,approve provider profile
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,checkCapacity,"+ checkCapacity (vehicle : VehicleType, slot : TimeRange) : Boolean",True,8,verify collection capacity
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,checkLogisticsFeasibility,+ checkLogisticsFeasibility (req : TransportRequest) : Boolean,True,9,check transport feasibility
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,completeTransport,+ completeTransport (req : TransportRequest),True,9,mark transport as Completed
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,deactivate,+ deactivate (),True,18,deactivate provider profile
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,dispatchCollection,+ dispatchCollection (req : CollectionRequest),True,8,dispatch team/vehicle
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,markRequestCollected,+ markRequestCollected (req : CollectionRequest),True,8,mark request as Collected
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,scheduleTransport,"+ scheduleTransport (req : TransportRequest, plan : RoutePlan)",True,9,schedule transport with route plan
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceProvider,updateProfileDetails,+ updateProfileDetails (updated : ServiceProvider),True,19,save provider profile updates
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceRequest,assignProvider,+ assignProvider (provider : ServiceProvider),True,6,assign provider to request
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceRequest,cancel,+ cancel (by : UserProfile),True,12,cancel request
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceRequest,getStatus,+ getStatus () : RequestStatus,True,11,return current status
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceRequest,markCompleted,+ markCompleted (),True,9,mark request as Completed
ChatGPT-o3,1,ChatGPT-o3_run1.json,ServiceRequest,schedule,+ schedule (slot : TimeRange),True,6,schedule request
ChatGPT-o3,1,ChatGPT-o3_run1.json,TransportRequest,accept,"+ accept (provider : ServiceProvider, slot : TimeRange)",True,9,provider accepts transport request
ChatGPT-o3,1,ChatGPT-o3_run1.json,TransportRequest,complete,+ complete (),True,9,mark transport as Completed
ChatGPT-o3,1,ChatGPT-o3_run1.json,TransportRequest,create,"+ create (requester : UserProfile, plan : RoutePlan, qty : Integer, cat : ProductCategory[], slots : TimeRange[]) : TransportRequest",True,6,create transport request
ChatGPT-o3,1,ChatGPT-o3_run1.json,TransportRequest,scheduleTransport,"+ scheduleTransport (slot : TimeRange, plan : RoutePlan)",True,9,set transport schedule and route
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserAccount,activateAccount,+ activateAccount (),True,1,activate account after verified email
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserAccount,deactivate,+ deactivate (reason : String),True,15,soft-deactivate account
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserAccount,logout,+ logout (),True,16,terminate user session
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserAccount,register,"+ register (profile : UserProfile, credentials : UserCredentials) : ValidationResult",True,1,create account with unverified email
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken () : String,True,3,create password-reset token
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,recordLogin,+ recordLogin (date : Date),True,2,record successful login timestamp
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,updatePassword,+ updatePassword (newPwd : String),True,3,update password after reset
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,validatePasswordResetToken,+ validatePasswordResetToken (token : String) : Boolean,True,3,validate reset token
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength (pwd : String) : ValidationResult,True,1,validate password strength
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,validateVerificationToken,+ validateVerificationToken (token : String) : Boolean,True,1,validate email-verification token
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserCredentials,verifyPassword,+ verifyPassword (pwd : String) : Boolean,True,2,verify login credentials
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserProfile,applyUpdates,+ applyUpdates (updatedProfile : UserProfile),True,4,persist profile updates
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserProfile,markEmailVerified,+ markEmailVerified (date : Date),True,1,set email status to VERIFIED
ChatGPT-o3,1,ChatGPT-o3_run1.json,UserProfile,validateEmailFormat,+ validateEmailFormat () : ValidationResult,True,1,validate email format
